,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2022-03-12,59149,4,0,0,1668,60821
2022-03-13,80031,49,0,52,2101,82233
2022-03-14,49048,30,0,4,1700,50782
2022-03-15,48140,58,0,1010,1275,50483
2022-03-16,47471,17,0,56,1222,48766
2022-03-17,55233,15,0,3,1415,56666
2022-03-18,66432,35,104,522,1744,68837
2022-03-19,63138,41,0,4,1928,65111
2022-03-20,75888,16,0,666,2748,79318
2022-03-21,50953,24,0,35,1958,52970
2022-03-22,44181,54,0,38,1284,45557
2022-03-23,48522,18,86,55,1345,50026
2022-03-24,50467,13,0,23,1816,52319
2022-03-25,72489,27,230,581,1688,75015
2022-03-26,67220,21,118,547,1879,69785
2022-03-27,96163,39,0,105,3130,99437
2022-03-28,48712,14,97,13,1979,50815
2022-03-29,45058,24,0,572,2172,47826
2022-03-30,47262,35,0,304,2414,50015
2022-03-31,54228,23,0,876,2601,57728
2022-04-01,62559,45,77,8,2425,65114
2022-04-02,58941,20,67,201,3422,62651
2022-04-03,72988,67,74,51,4675,77855
2022-04-04,49466,17,58,50,3524,53115
2022-04-05,43282,33,114,17,2741,46187
2022-04-06,51088,23,0,146,2990,54247
2022-04-07,56943,34,226,587,3838,61628
2022-04-08,73985,17,0,308,3248,77558
2022-04-09,93982,39,57,2058,5737,101873
2022-04-10,101457,44,0,470,6576,108547
2022-04-11,60073,36,105,3760,3705,67679
2022-04-12,59451,23,1,3051,3616,66142
2022-04-13,66752,61,69,2116,4102,73100
2022-04-14,107933,30,100,3253,5055,116371
2022-04-15,141857,68,194,3089,5071,150279
2022-04-16,108797,31,191,2598,9953,121570
2022-04-17,101744,108,0,146,10082,112080
2022-04-18,227908,80,85,1308,8115,237496
2022-04-19,100555,67,124,384,6330,107460
2022-04-20,66818,40,90,262,6577,73787
2022-04-21,74972,83,389,4140,6504,86088
2022-04-22,109425,38,465,64,5796,115788
2022-04-23,126884,27,134,1295,12864,141204
2022-04-24,103751,20,98,1960,12022,117851
2022-04-25,95819,65,161,1077,6898,104020
2022-04-26,78605,48,0,2508,5423,86584
2022-04-27,84125,44,146,2008,5653,91976
2022-04-28,87660,16,192,1874,5473,95215
2022-04-29,113823,87,122,2383,5178,121593
2022-04-30,147950,54,339,3488,9796,161627
2022-05-01,152559,83,48,4511,10235,167436
2022-05-02,115083,38,0,1882,5951,122954
2022-05-03,81984,44,149,2722,6197,91096
2022-05-04,67029,20,112,2741,6160,76062
2022-05-05,80935,32,360,2301,6402,90030
2022-05-06,87700,33,91,73,5840,93737
2022-05-07,93867,66,103,2444,12409,108889
2022-05-08,117314,25,96,2355,12736,132526
2022-05-09,79479,22,181,1441,6475,87598
2022-05-10,60458,27,118,2870,6622,70095
2022-05-11,61356,38,130,5257,6717,73498
2022-05-12,69076,132,106,3242,6714,79270
2022-05-13,86525,108,418,2119,6133,95303
2022-05-14,90263,101,222,1609,14191,106386
2022-05-15,138869,111,208,3072,13793,156053
2022-05-16,76869,124,106,2621,6963,86683
2022-05-17,66302,61,0,728,7125,74216
2022-05-18,65620,86,276,1500,7142,74624
2022-05-19,72225,89,301,5876,8588,87079
2022-05-20,87069,159,291,143,6789,94451
2022-05-21,104539,125,6,3729,17840,126239
2022-05-22,153142,242,306,1626,15116,170432
2022-05-23,84449,141,225,6560,8151,99526
2022-05-24,70294,94,0,3809,7982,82179
2022-05-25,86054,80,172,5320,8930,100556
2022-05-26,115519,230,186,2857,10331,129123
2022-05-27,104491,73,645,4376,8437,118022
2022-05-28,119565,81,309,2159,22685,144799
2022-05-29,194531,114,139,662,20718,216164
2022-05-30,93549,186,214,2287,10581,106817
2022-05-31,65341,74,271,533,11006,77225
2022-06-01,80549,79,180,1083,10086,91977
2022-06-02,97776,26,173,3484,11790,113249
2022-06-03,145394,34,194,2272,9365,157259
2022-06-04,150347,90,195,7198,22712,180542
2022-06-05,213031,346,200,8077,22079,243733
2022-06-06,163805,54,204,5422,13066,182551
2022-06-07,112857,115,80,6286,13317,132655
2022-06-08,93971,93,228,4080,12692,111064
2022-06-09,110152,230,0,3592,13100,127074
2022-06-10,132728,29,496,4036,13177,150466
2022-06-11,167490,89,78,4360,24359,196376
2022-06-12,247370,676,158,2752,21054,272010
2022-06-13,126785,126,280,4620,12355,144166
2022-06-14,102770,272,23,1840,13233,118138
2022-06-15,122883,30,88,3271,13276,139548
2022-06-16,169885,470,353,3920,14468,189096
2022-06-17,190646,104,195,1296,14589,206830
2022-06-18,235524,29,191,7791,27266,270801
2022-06-19,326953,182,159,1734,23902,352930
2022-06-20,158625,73,140,5985,15644,180467
2022-06-21,124306,365,214,7091,14074,146050
2022-06-22,119578,72,131,6818,14045,140644
2022-06-23,138026,400,135,4247,14642,157450
2022-06-24,175700,95,360,4247,14241,194643
2022-06-25,225131,45,247,2765,26832,255020
2022-06-26,253480,697,81,2202,23664,280124
2022-06-27,194680,263,379,6553,17473,219348
2022-06-28,137113,567,546,6393,16565,161184
2022-06-29,138656,50,342,3888,15981,158917
2022-06-30,162239,423,254,5145,18565,186626
2022-07-01,204602,412,115,1158,16147,222434
2022-07-02,220743,524,254,15773,29239,266533
2022-07-03,275056,782,169,4797,25902,306706
2022-07-04,173157,283,127,4362,18277,196206
2022-07-05,131236,413,79,3156,15504,150388
2022-07-06,148977,622,25,5493,16426,171543
2022-07-07,213790,826,97,3049,18181,235943
2022-07-08,242931,561,371,3901,19160,266924
2022-07-09,269476,797,121,5517,32437,308348
2022-07-10,290152,1061,0,2729,28434,322376
2022-07-11,215012,1005,121,6637,20236,243011
2022-07-12,155267,1069,252,5021,20614,182223
2022-07-13,174437,782,110,4703,20050,200082
2022-07-14,201344,956,304,7498,20844,230946
2022-07-15,278970,1037,341,3595,20070,304013
2022-07-16,348118,938,131,12138,32948,394273
2022-07-17,358268,1101,0,6171,29262,394802
2022-07-18,237036,1133,237,9078,20836,268320
2022-07-19,184257,846,0,10005,20904,216012
2022-07-20,190105,423,52,7068,22054,219702
2022-07-21,228510,768,138,4690,22133,256239
2022-07-22,266514,1049,198,6613,21738,296112
2022-07-23,383157,1116,36,5431,32987,422727
2022-07-24,385062,977,126,3303,29796,419264
2022-07-25,240895,872,197,5903,21383,269250
2022-07-26,201024,736,106,1575,22412,225853
2022-07-27,207350,1037,159,3774,21861,234181
2022-07-28,244281,606,40,7178,25285,277390
2022-07-29,351903,688,137,2470,23837,379035
2022-07-30,440715,1211,285,13122,36287,491620
2022-07-31,411163,2156,0,6431,31034,450784
2022-08-01,268136,337,268,6387,22979,298107
2022-08-02,200883,679,261,7713,23042,232578
2022-08-03,213732,1026,0,7652,23960,246370
2022-08-04,255869,1645,70,4006,23837,285427
2022-08-05,302928,801,152,3484,23344,330709
2022-08-06,371701,1031,90,11510,36905,421237
2022-08-07,341050,1368,96,6916,31104,380534
2022-08-08,262980,1035,87,11638,23400,299140
2022-08-09,205190,1177,158,8286,24557,239368
2022-08-10,218118,630,67,3364,25655,247834
2022-08-11,223502,1167,150,10752,25344,260915
2022-08-12,309463,1075,162,2760,24416,337876
2022-08-13,315910,1089,0,13847,36914,367760
2022-08-14,351115,1539,0,4939,31039,388632
2022-08-15,325447,935,134,9891,22764,359171
2022-08-16,220628,1235,78,6143,24121,252205
2022-08-17,224866,957,226,8499,23109,257657
2022-08-18,238457,826,0,6461,24212,269956
2022-08-19,307838,1152,109,11066,23015,343180
2022-08-20,361357,1300,79,12312,35437,410485
2022-08-21,336645,1195,0,4574,31234,373648
2022-08-22,249643,908,298,6400,21413,278662
2022-08-23,191660,1068,0,4662,23995,221385
2022-08-24,196754,1530,0,4376,22872,225532
2022-08-25,257610,672,0,7367,24016,289665
2022-08-26,291335,783,180,4505,22032,318835
2022-08-27,352778,1002,363,21123,35963,411229
2022-08-28,341451,1471,0,7216,31307,381445
2022-08-29,250507,903,162,10191,21190,282953
2022-08-30,214893,919,95,7717,22552,246176
2022-08-31,70412,167,80,5035,9892,85586
2022-09-01,174056,1014,0,4106,21080,200256
2022-09-02,200602,1038,289,3588,19115,224632
2022-09-03,267871,380,213,6255,32619,307338
2022-09-04,233911,1023,145,3984,28677,267740
2022-09-05,141820,173,207,4638,16670,163508
2022-09-06,131176,634,167,2655,17457,152089
2022-09-07,127852,448,321,3275,16691,148587
2022-09-08,160248,745,384,7117,18875,187369
2022-09-09,185445,413,223,1420,18208,205709
2022-09-10,205636,308,149,8011,31061,245165
2022-09-11,226677,907,116,4152,25972,257824
2022-09-12,126398,298,115,1858,17360,146029
2022-09-13,108987,754,140,4934,16826,131641
2022-09-14,118381,154,201,7556,17020,143312
2022-09-15,135236,741,201,2502,18569,157249
2022-09-16,157929,275,303,4319,18406,181232
2022-09-17,165667,317,213,4234,30843,201274
2022-09-18,182233,722,0,1473,26203,210631
2022-09-19,117814,362,148,2838,16091,137253
2022-09-20,102088,622,143,3888,17569,124310
2022-09-21,108200,249,196,2675,16426,127746
2022-09-22,119733,760,409,6576,17408,144886
2022-09-23,147716,228,111,1058,16971,166084
2022-09-24,168140,220,188,11198,30562,210308
2022-09-25,175383,885,89,4686,25158,206201
2022-09-26,104311,145,248,4127,14836,123667
2022-09-27,85508,510,139,4186,15990,106333
2022-09-28,88997,148,0,5527,14498,109170
2022-09-29,96087,315,90,3493,16005,115990
2022-09-30,126022,273,516,3621,14377,144809
2022-10-01,124567,125,515,6177,25491,156875
2022-10-02,136898,220,46,3305,20628,161097
2022-10-03,94349,215,461,5480,11775,112280
2022-10-04,71253,244,353,1049,11956,84855
2022-10-05,72460,273,172,5075,10881,88861
2022-10-06,79682,123,538,2821,10374,93538
2022-10-07,96287,234,253,3740,10202,110716
2022-10-08,112824,277,53,8547,21850,143551
2022-10-09,125211,265,64,3783,17378,146701
2022-10-10,75476,214,148,4995,10681,91514
2022-10-11,68063,29,133,9640,11021,88886
2022-10-12,68733,223,378,6205,9577,85116
2022-10-13,76372,173,96,3790,10291,90722
2022-10-14,93528,163,293,2240,9145,105369
2022-10-15,107086,941,167,6009,17452,131655
2022-10-16,127107,208,93,2736,15270,145414
2022-10-17,77756,196,254,2376,9038,89620
2022-10-18,63868,232,148,1161,9553,74962
2022-10-19,66991,274,361,1610,9033,78269
2022-10-20,70412,167,80,5035,9892,85586
2022-10-21,95475,203,203,434,7659,103974
2022-10-22,93111,164,280,7392,15274,116221
2022-10-23,115766,330,0,4289,13215,133600
2022-10-24,73871,225,263,1578,8305,84242
2022-10-25,64795,93,251,2153,9086,76378
2022-10-26,83935,107,0,3533,8920,96495
2022-10-27,83164,410,0,2804,11180,97558
2022-10-28,119101,276,180,2192,10509,132258
2022-10-29,152675,182,77,4587,16779,174300
2022-10-30,111952,222,0,4061,6727,122962
2022-10-31,114135,348,25,2709,4559,121776
2022-11-01,141198,313,0,95,3702,145308
2022-11-02,99060,119,0,376,3038,102593
2022-11-03,71067,131,116,1256,2613,75183
2022-11-04,84098,96,126,547,3610,88477
