,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2021-09-28,64914,79,0,801,5338,71132
2021-09-29,67140,122,133,168,4895,72458
2021-09-30,70318,58,279,1343,5883,77881
2021-10-01,95951,195,146,4077,7280,107649
2021-10-02,101130,57,104,3114,11724,116129
2021-10-03,84808,118,0,2892,5903,93721
2021-10-04,66041,64,135,10,3366,69616
2021-10-05,49312,143,184,517,4069,54225
2021-10-06,54400,49,178,2696,3484,60807
2021-10-07,62880,30,119,494,5222,68745
2021-10-08,86905,61,90,2755,5998,95809
2021-10-09,80177,200,99,2591,11579,94646
2021-10-10,77407,58,0,108,6043,83616
2021-10-11,58651,18,101,55,4233,63058
2021-10-12,52583,59,55,359,3929,56985
2021-10-13,51210,29,0,316,3195,54750
2021-10-14,56272,69,410,27,4588,61366
2021-10-15,90722,61,562,1331,5538,98214
2021-10-16,79472,201,96,6545,10857,97171
2021-10-17,77464,80,4,2546,5563,85657
2021-10-18,55594,91,104,1594,4078,61461
2021-10-19,50651,100,168,380,3642,54941
2021-10-20,55271,136,61,1332,2888,59688
2021-10-21,60794,85,0,2058,4334,67271
2021-10-22,96819,118,189,2129,4389,103644
2021-10-23,97583,91,135,2467,9166,109442
2021-10-24,84047,86,231,1748,5218,91330
2021-10-25,61416,49,110,481,2881,64937
2021-10-26,62194,44,0,1046,2365,65649
2021-10-27,72323,64,0,2740,1387,76514
2021-10-28,73298,48,116,449,2028,75939
2021-10-29,104398,133,291,627,2046,107495
2021-10-30,86292,84,0,3763,2599,92738
2021-10-31,71685,47,0,1339,1273,74344
2021-11-01,86328,78,54,396,1004,87860
2021-11-02,60478,38,45,2645,1430,64636
2021-11-03,47484,49,0,107,706,48346
2021-11-04,55765,93,122,3,896,56879
2021-11-05,65294,72,73,668,750,66857
2021-11-06,60219,192,127,2890,991,64419
2021-11-07,56027,69,0,1924,1276,59296
2021-11-08,44134,69,66,730,930,45929
2021-11-09,37491,52,0,1643,515,39701
2021-11-10,44619,58,0,960,673,46310
2021-11-11,51705,32,0,1203,1034,53974
2021-11-12,61646,202,47,123,730,62748
2021-11-13,51303,65,0,94,1000,52462
2021-11-14,57296,28,0,986,1091,59401
2021-11-15,39449,22,104,11,732,40318
2021-11-16,39539,53,75,0,454,40121
2021-11-17,45876,40,0,120,575,46611
2021-11-18,45268,50,0,469,821,46608
2021-11-19,61986,42,0,3,658,62689
2021-11-20,48912,48,0,54,635,49649
2021-11-21,60225,37,0,954,578,61794
2021-11-22,45352,54,0,33,1049,46488
2021-11-23,38927,46,0,4,355,39332
2021-11-24,43966,39,0,53,653,44711
2021-11-25,49297,38,0,1,852,50188
2021-11-26,53050,60,65,2,549,53726
2021-11-27,41591,66,0,37,808,42502
2021-11-28,53686,41,0,611,552,54890
2021-11-29,41019,20,0,8,946,41993
2021-11-30,36429,29,0,31,629,37118
2021-12-01,36552,27,0,46,588,37213
2021-12-02,39824,59,0,9,1058,40950
2021-12-03,56440,32,0,0,682,57154
2021-12-04,47288,150,0,62,1052,48552
2021-12-05,42839,40,0,4,896,43779
2021-12-06,37756,65,0,2,798,38621
2021-12-07,39661,33,0,7,449,40150
2021-12-08,39532,39,0,59,478,40108
2021-12-09,33727,23,0,13,928,34691
2021-12-10,52954,62,0,0,683,53699
2021-12-11,49900,60,0,86,949,50995
2021-12-12,50990,74,0,0,751,51815
2021-12-13,35483,17,0,4,1008,36512
2021-12-14,39610,55,0,2,452,40119
2021-12-15,48698,26,0,52,808,49584
2021-12-16,46931,43,0,2,997,47973
2021-12-17,69656,45,0,5,874,70580
2021-12-18,83532,294,0,40,845,84711
2021-12-19,63833,148,0,0,948,64929
2021-12-20,52513,65,0,0,912,53490
2021-12-21,53082,88,0,17,570,53757
2021-12-22,83875,153,0,60,676,84764
2021-12-23,138476,114,0,2,1142,139734
2021-12-24,117776,103,0,67,706,118652
2021-12-25,61832,132,0,0,341,62305
2021-12-26,62529,72,0,0,1139,63740
2021-12-27,62386,278,0,3,1101,63768
2021-12-28,60146,167,0,7,1086,61406
2021-12-29,63198,133,0,87,898,64316
2021-12-30,91782,223,0,26,958,92989
2021-12-31,56594,181,0,41,436,57252
2022-01-01,71329,40,0,8,578,71955
2022-01-02,92768,87,0,0,1006,93861
2022-01-03,68477,62,0,0,896,69435
2022-01-04,60801,50,0,2,607,61460
2022-01-05,69364,32,0,50,532,69978
2022-01-06,71777,39,0,0,484,72300
2022-01-07,86030,49,0,1,560,86640
2022-01-08,124662,35,0,29,727,125453
2022-01-09,123360,39,0,3,805,124207
2022-01-10,68039,25,0,8,686,68758
2022-01-11,45200,32,0,0,332,45564
2022-01-12,45610,41,0,50,426,46127
2022-01-13,44460,48,0,6,514,45028
2022-01-14,59598,57,0,15,620,60290
2022-01-15,57811,43,0,24,584,58462
2022-01-16,55784,25,0,0,633,56442
2022-01-17,40696,48,0,3,684,41431
2022-01-18,35521,30,0,8,381,35940
2022-01-19,39037,23,0,36,469,39565
2022-01-20,39972,27,0,2,537,40538
2022-01-21,50729,77,0,0,733,51539
2022-01-22,47048,7,0,31,567,47653
2022-01-23,50502,76,0,0,560,51138
2022-01-24,38050,19,0,7,549,38625
2022-01-25,34413,62,0,10,303,34788
2022-01-26,37329,9,0,42,427,37807
2022-01-27,38480,67,0,0,587,39134
2022-01-28,52731,22,0,11,691,53455
2022-01-29,45245,28,0,43,554,45870
2022-01-30,51528,16,0,0,559,52103
2022-01-31,35753,18,0,485,531,36787
2022-02-01,35479,22,0,2,363,35866
2022-02-02,36749,67,0,39,454,37309
2022-02-03,44080,46,0,0,683,44809
2022-02-04,57032,54,0,21,564,57671
2022-02-05,59955,59,0,32,590,60636
2022-02-06,52272,51,0,13,629,52965
2022-02-07,43968,56,0,0,719,44743
2022-02-08,48485,65,0,0,387,48937
2022-02-09,42764,66,0,35,410,43275
2022-02-10,44397,54,0,1,799,45251
2022-02-11,58144,82,0,0,957,59183
2022-02-12,59072,61,0,21,789,59943
2022-02-13,63814,118,0,8,884,64824
2022-02-14,41856,43,0,0,803,42702
2022-02-15,42008,35,0,8,500,42551
2022-02-16,42023,24,0,57,468,42572
2022-02-17,51808,71,0,9,743,52631
2022-02-18,68243,70,0,2,863,69178
2022-02-19,62357,38,0,43,865,63303
2022-02-20,70058,48,0,2,1070,71178
2022-02-21,48747,39,0,632,966,50384
2022-02-22,43773,46,0,4,635,44458
2022-02-23,50754,20,0,668,815,52257
2022-02-24,56406,27,0,11,919,57363
2022-02-25,77293,34,0,0,1032,78359
2022-02-26,76035,83,0,64,982,77164
2022-02-27,78361,22,0,0,947,79330
2022-02-28,50406,33,0,3,800,51242
2022-03-01,46929,15,0,4,645,47593
2022-03-02,47944,41,0,59,607,48651
2022-03-03,56175,32,0,3,1138,57348
2022-03-04,68674,38,0,13,752,69477
2022-03-05,71822,21,0,54,1007,72904
2022-03-06,72137,49,0,4,1136,73326
2022-03-07,47710,60,0,51,943,48764
2022-03-08,39043,56,0,0,785,39884
2022-03-09,42173,57,0,46,720,42996
2022-03-10,51714,57,0,568,1138,53477
2022-03-11,73423,17,0,5,926,74371
2022-03-12,62191,19,0,40,823,63073
2022-03-13,71779,52,0,25,1032,72888
2022-03-14,46043,92,0,518,835,47488
2022-03-15,46201,61,0,515,777,47554
2022-03-16,49960,92,0,197,837,51086
2022-03-17,58030,74,0,26,1219,59349
2022-03-18,73439,111,106,519,884,75059
2022-03-19,67799,102,0,559,922,69382
2022-03-20,74467,47,0,54,1158,75726
2022-03-21,51195,72,0,15,939,52221
2022-03-22,46023,73,0,13,699,46808
2022-03-23,50243,65,86,53,873,51320
2022-03-24,53156,57,0,5,1202,54420
2022-03-25,86167,43,230,590,951,87981
2022-03-26,71110,68,117,588,1243,73126
2022-03-27,75372,27,0,26,3272,78697
2022-03-28,47694,41,97,12,2313,50157
2022-03-29,44482,67,0,569,2526,47644
2022-03-30,47167,96,0,976,2579,50818
2022-03-31,55330,54,0,257,3093,58734
2022-04-01,64807,84,85,264,3032,68272
2022-04-02,61875,63,67,90,4339,66434
2022-04-03,70841,81,74,10,4305,75311
2022-04-04,53884,53,58,13,3008,57016
2022-04-05,45330,53,114,33,3079,48609
2022-04-06,54544,47,0,90,2392,57073
2022-04-07,60382,48,225,531,4217,65403
2022-04-08,87198,32,58,308,3793,91389
2022-04-09,93736,60,0,2204,9347,105347
2022-04-10,94033,87,0,549,8217,102886
2022-04-11,64114,76,105,3665,3972,71932
2022-04-12,64167,42,0,3722,3577,71508
2022-04-13,74098,78,69,1484,5586,81315
2022-04-14,123148,96,100,3289,5946,132579
2022-04-15,200845,129,200,2995,5613,209782
2022-04-16,116898,52,191,3006,9310,129457
2022-04-17,102401,122,0,760,5976,109259
2022-04-18,141765,51,85,789,3946,146636
2022-04-19,87226,99,124,49,4174,91672
2022-04-20,68910,57,90,129,4285,73471
2022-04-21,80520,99,280,3305,4905,89109
2022-04-22,114935,36,344,18,3198,118531
2022-04-23,125295,73,134,1573,9240,136315
2022-04-24,86478,25,98,1897,6572,95070
2022-04-25,94425,101,153,1787,4180,100646
2022-04-26,96550,66,69,1774,4381,102840
2022-04-27,116613,95,107,2084,5427,124326
2022-04-28,108389,39,192,2326,7057,118003
2022-04-29,141734,93,122,2254,4363,148566
2022-04-30,142930,91,217,3687,11483,158408
2022-05-01,100609,114,105,4320,9806,114954
2022-05-02,89868,51,0,1720,5423,97062
2022-05-03,83587,49,157,3585,5760,93138
2022-05-04,71881,49,112,1984,6480,80506
2022-05-05,80425,36,360,1828,8176,90825
2022-05-06,97896,56,91,988,6413,105444
2022-05-07,98109,62,103,2127,10670,111071
2022-05-08,120776,56,96,1972,9302,132202
2022-05-09,80287,105,181,1324,5098,86995
2022-05-10,64887,42,118,3836,6231,75114
2022-05-11,66485,65,130,4423,7566,78669
2022-05-12,79021,161,106,2823,9759,91870
2022-05-13,109565,218,423,2660,7320,120186
2022-05-14,102396,92,233,1430,16032,120183
2022-05-15,103835,93,202,5621,11737,121488
2022-05-16,72943,114,106,1727,6226,81116
2022-05-17,66565,91,0,1665,6608,74929
2022-05-18,71741,144,276,2334,8594,83089
2022-05-19,79623,146,301,3810,9326,93206
2022-05-20,103347,179,296,168,8115,112105
2022-05-21,126905,216,0,4294,22009,153424
2022-05-22,121908,258,306,2123,14720,139315
2022-05-23,80779,140,320,5249,7728,94216
2022-05-24,73901,180,0,3866,9728,87675
2022-05-25,116412,123,172,5900,11945,134552
2022-05-26,146242,93,186,2261,14735,163517
2022-05-27,115044,57,763,4312,9212,129388
2022-05-28,107171,117,198,2856,17644,127986
2022-05-29,122374,109,122,274,15301,138180
2022-05-30,86302,91,214,2380,7735,96722
2022-05-31,76444,128,269,956,10302,88099
2022-06-01,107289,111,180,1305,13355,122240
2022-06-02,142637,67,173,4717,14738,162332
2022-06-03,225989,67,194,4647,11304,242201
2022-06-04,246843,546,195,6833,24768,279185
2022-06-05,175681,210,200,6106,15103,197300
2022-06-06,133667,369,205,4602,9745,148588
2022-06-07,102815,56,115,6832,14345,124163
2022-06-08,103943,481,179,6478,12339,123420
2022-06-09,124337,42,0,660,12443,137482
2022-06-10,194859,25,591,4111,13135,212721
2022-06-11,225259,594,79,5112,25727,256771
2022-06-12,208014,152,158,3426,18676,230426
2022-06-13,123155,580,280,4215,9044,137274
2022-06-14,106151,89,90,3328,13799,123457
2022-06-15,170185,502,88,1912,13787,186474
2022-06-16,222481,168,355,5278,16954,245236
2022-06-17,207301,258,197,593,12761,221110
2022-06-18,252871,73,199,7759,21580,282482
2022-06-19,240410,133,146,1696,18815,261200
2022-06-20,164866,545,140,6429,13799,185779
2022-06-21,123534,131,214,6877,14657,145413
2022-06-22,124953,708,131,6353,15331,147476
2022-06-23,158804,68,135,5038,17558,181603
2022-06-24,222328,116,502,4788,16426,244160
2022-06-25,290736,803,246,3367,28052,323204
2022-06-26,232661,234,135,3679,22209,258918
2022-06-27,192403,533,286,4401,18437,216060
2022-06-28,130912,100,546,6393,18737,156688
2022-06-29,136438,553,342,3857,18556,159746
2022-06-30,167368,580,254,5381,18049,191632
2022-07-01,266852,1061,115,5848,20837,294713
2022-07-02,245039,994,254,11368,30752,288407
2022-07-03,243805,780,169,4497,25744,274995
2022-07-04,173634,699,127,5818,19432,199710
2022-07-05,131985,816,79,3129,19223,155232
2022-07-06,152703,1040,90,6284,20303,180420
2022-07-07,196197,2445,97,3198,22225,224162
2022-07-08,263178,876,424,3701,20046,288225
2022-07-09,298013,1110,68,5879,32000,337070
2022-07-10,262159,1137,0,2626,26563,292485
2022-07-11,238757,1357,123,6772,18542,265551
2022-07-12,153482,1017,252,7133,20758,182642
2022-07-13,169874,1114,110,3942,21275,196315
2022-07-14,193481,891,304,6214,21345,222235
2022-07-15,298856,1298,398,4789,21093,326434
2022-07-16,394229,1212,131,12068,31720,439360
2022-07-17,341272,1161,0,7361,25883,375677
2022-07-18,265775,1325,141,7331,19654,294226
2022-07-19,173631,1114,57,9238,22066,206106
2022-07-20,183007,678,0,8303,22858,214846
2022-07-21,218432,624,138,3902,23327,246423
2022-07-22,296864,1445,198,7040,21674,327221
2022-07-23,434669,1327,130,5941,32828,474895
2022-07-24,315688,1309,65,3024,28261,348347
2022-07-25,256133,796,132,6061,17516,280638
2022-07-26,205542,884,106,1714,22566,230812
2022-07-27,212528,1212,46,3519,20995,238300
2022-07-28,238194,919,132,7160,26141,272546
2022-07-29,374031,819,137,5033,24458,404478
2022-07-30,425065,1564,285,11608,36728,475250
2022-07-31,381903,1218,136,7496,31709,422462
2022-08-01,304303,1288,201,10420,24779,340991
2022-08-02,203614,962,200,5715,27652,238143
2022-08-03,224887,1226,0,7448,25289,258850
2022-08-04,263634,1245,70,4171,25147,294267
2022-08-05,325150,1833,152,4272,24715,356122
2022-08-06,431577,1424,90,12456,36049,481596
2022-08-07,325948,949,96,8519,29884,365396
2022-08-08,303637,1148,87,11660,22318,338850
2022-08-09,212901,1111,158,11140,24653,249963
2022-08-10,227767,921,67,1667,24046,254468
2022-08-11,242931,1108,150,7402,23826,275417
2022-08-12,357544,1705,162,3058,23042,385511
2022-08-13,416806,1326,0,16754,34174,469060
2022-08-14,351414,1268,0,6175,28907,387764
2022-08-15,319337,1383,134,11261,20789,352904
2022-08-16,217554,1672,80,4499,24146,247951
2022-08-17,227447,1378,226,8277,20773,258101
2022-08-18,238641,727,0,6539,23284,269191
2022-08-19,320452,1173,109,6356,18682,346772
2022-08-20,361317,1501,79,10492,32876,406265
2022-08-21,316087,1263,67,2377,28563,348357
2022-08-22,261850,961,231,8932,19816,291790
2022-08-23,196404,1172,0,1358,21873,220807
2022-08-24,218453,1423,0,3672,19311,242859
2022-08-25,256650,681,0,7598,21677,286606
2022-08-26,273424,1130,128,5266,21373,301321
2022-08-27,336705,974,429,15101,26579,379788
2022-08-28,281760,993,0,7215,23317,313285
2022-08-29,235187,614,162,10778,15828,262569
2022-08-30,180652,912,129,5957,17606,205256
2022-08-31,73226,145,80,4307,10748,88506
2022-09-01,179213,878,0,3321,21241,204653
2022-09-02,220688,669,235,3198,21016,245806
2022-09-03,273935,1118,213,7123,33617,316006
2022-09-04,239723,270,145,2739,25819,268696
2022-09-05,159223,646,207,4335,16889,181300
2022-09-06,126609,302,372,5404,19375,152062
2022-09-07,112849,998,321,1722,17169,133059
2022-09-08,139040,154,495,5908,18786,164383
2022-09-09,176016,692,111,962,19953,197734
2022-09-10,209008,799,178,8377,30857,249219
2022-09-11,181108,394,116,3266,23013,207897
2022-09-12,125599,678,167,3166,14941,144551
2022-09-13,98062,337,88,3938,17883,120308
2022-09-14,104448,632,201,6731,17074,129086
2022-09-15,104743,243,201,2162,19270,126619
2022-09-16,148285,534,303,4132,13808,167062
2022-09-17,148225,672,213,4966,28984,183060
2022-09-18,156641,368,0,902,22486,180397
2022-09-19,111922,729,148,2273,12308,127380
2022-09-20,96878,370,143,3851,16390,117632
2022-09-21,98830,494,485,2997,15961,118767
2022-09-22,112650,282,216,5983,16893,136024
2022-09-23,141112,290,111,3123,16548,161184
2022-09-24,127103,507,237,11255,25053,164155
2022-09-25,121323,364,0,5149,16391,143227
2022-09-26,92979,257,125,3016,11348,107725
2022-09-27,77692,105,139,4811,12324,95071
2022-09-28,82706,149,0,5267,12284,100406
2022-09-29,89171,208,90,3987,15315,108771
2022-09-30,120801,307,516,3451,12471,137546
2022-10-01,114846,112,429,6205,21404,142996
2022-10-02,115372,215,98,3102,14851,133638
2022-10-03,85035,202,363,5206,7649,98455
2022-10-04,68881,285,353,3314,10645,83478
2022-10-05,68716,302,172,2707,7814,79711
2022-10-06,82134,134,538,3764,11954,98524
2022-10-07,111005,191,253,3184,11054,125687
2022-10-08,106289,354,53,7614,17757,132067
2022-10-09,96928,190,64,2958,11203,111343
2022-10-10,66947,471,146,6492,8963,83019
2022-10-11,61104,66,262,8780,8433,78645
2022-10-12,66283,167,243,6986,7682,81361
2022-10-13,79758,186,96,3086,10128,93254
2022-10-14,108028,741,293,2502,9492,121056
2022-10-15,106197,606,168,5777,15746,128494
2022-10-16,106568,130,93,3262,11298,121351
2022-10-17,71042,139,254,3036,6874,81345
2022-10-18,60580,550,147,231,8478,69986
2022-10-19,68416,202,360,1493,6649,77120
2022-10-20,73226,145,80,4307,10748,88506
2022-10-21,99931,144,203,486,9036,109800
2022-10-22,96364,299,280,7734,15099,119776
2022-10-23,94798,141,0,3811,10579,109329
2022-10-24,64402,153,283,1326,7935,74099
2022-10-25,64346,102,251,2702,6437,73838
2022-10-26,86282,121,0,3568,5313,95284
2022-10-27,84225,222,0,2431,6920,93798
2022-10-28,143568,482,182,2082,5042,151356
2022-10-29,151064,186,75,4904,5720,161949
2022-10-30,106400,192,0,4021,2463,113076
2022-10-31,100390,245,141,2651,3460,106887
2022-11-01,119680,205,0,48,2567,122500
2022-11-02,85808,95,0,130,2270,88303
2022-11-03,67413,240,116,1254,1946,70969
2022-11-04,80015,100,126,2753,1508,84502
