,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2014-10-12,67452,298,0,84,940,68774
2014-10-13,58454,261,0,14,1315,60044
2014-10-14,57889,199,0,94,922,59104
2014-10-15,58027,223,0,24,1016,59290
2014-10-16,60438,218,0,98,1040,61794
2014-10-17,67457,363,0,9,1059,68888
2014-10-18,77941,541,0,25,1042,79549
2014-10-19,56846,319,0,153,932,58250
2014-10-20,57286,251,0,23,967,58527
2014-10-21,57272,341,0,53,1315,58981
2014-10-22,54457,309,0,28,1224,56018
2014-10-23,54141,222,0,147,1050,55560
2014-10-24,62412,231,0,27,1022,63692
2014-10-25,72702,306,0,3,1098,74109
2014-10-26,56904,366,0,91,886,58247
2014-10-27,54795,237,1,24,862,55919
2014-10-28,57058,250,0,93,1087,58488
2014-10-29,59844,291,1,29,628,60793
2014-10-30,64242,321,0,72,337,64972
2014-10-31,76439,270,0,7,611,77327
2014-11-01,84197,286,0,28,468,84979
2014-11-02,67165,513,0,79,573,68330
2014-11-03,58094,222,0,20,811,59147
2014-11-04,52817,310,0,0,1106,54233
2014-11-05,53408,303,0,0,1014,54725
2014-11-06,58091,254,0,42,508,58895
2014-11-07,64493,244,0,49,590,65376
2014-11-08,67467,221,0,29,683,68400
2014-11-09,49697,243,0,71,718,50729
2014-11-10,54622,181,0,7,706,55516
2014-11-11,55725,248,0,0,1138,57111
2014-11-12,53449,209,0,0,821,54479
2014-11-13,50899,259,0,113,633,51904
2014-11-14,68746,320,0,10,570,69646
2014-11-15,70076,263,0,0,952,71291
2014-11-16,55984,274,0,58,1012,57328
2014-11-17,53947,190,0,2,943,55082
2014-11-18,53313,179,0,0,843,54335
2014-11-19,54178,200,0,54,636,55068
2014-11-20,53882,178,0,69,728,54857
2014-11-21,61280,346,0,12,518,62156
2014-11-22,64257,275,0,6,652,65190
2014-11-23,49725,216,0,64,775,50780
2014-11-24,53341,132,0,17,570,54060
2014-11-25,49440,202,0,9,611,50262
2014-11-26,55822,153,0,12,609,56596
2014-11-27,53780,200,0,68,590,54638
2014-11-28,61061,256,0,8,712,62037
2014-11-29,62231,253,0,0,536,63020
2014-11-30,50363,267,0,82,859,51571
2014-12-01,51229,148,0,0,985,52362
2014-12-02,50841,311,0,5,686,51843
2014-12-03,51655,262,0,0,735,52652
2014-12-04,51119,225,0,39,696,52079
2014-12-05,56801,217,0,18,648,57684
2014-12-06,65426,267,0,4,455,66152
2014-12-07,44905,288,0,50,758,46001
2014-12-08,56844,232,0,4,833,57913
2014-12-09,50899,238,0,0,168,51305
2014-12-10,51696,191,0,35,155,52077
2014-12-11,57113,245,0,69,574,58001
2014-12-12,59362,245,0,4,481,60092
2014-12-13,79291,283,0,2,491,80067
2014-12-14,52320,477,0,58,1177,54032
2014-12-15,55923,287,0,13,640,56863
2014-12-16,56229,240,0,0,712,57181
2014-12-17,57676,293,0,4,669,58642
2014-12-18,61034,264,0,85,640,62023
2014-12-19,68175,330,0,8,693,69206
2014-12-20,77045,494,0,0,770,78309
2014-12-21,56607,451,0,68,751,57877
2014-12-22,67376,337,0,4,306,68023
2014-12-23,73461,292,0,6,769,74528
2014-12-24,62266,420,0,0,816,63502
2014-12-25,35947,158,0,0,142,36247
2014-12-26,58484,596,0,0,943,60023
2014-12-27,69227,618,0,4,949,70798
2014-12-28,34343,743,0,91,1165,36342
2014-12-29,50050,608,0,26,798,51482
2014-12-30,66175,1012,0,0,802,67989
2014-12-31,51723,565,0,0,450,52738
2015-01-01,28720,194,0,42,513,29469
2015-01-02,73909,230,0,0,869,75008
2015-01-03,91773,442,0,5,644,92864
2015-01-04,62004,478,0,119,1318,63919
2015-01-05,62853,409,0,0,688,63950
2015-01-06,63760,255,0,2,813,64830
2015-01-07,50254,367,0,0,728,51349
2015-01-08,57271,317,0,63,446,58097
2015-01-09,64472,258,0,6,966,65702
2015-01-10,83146,233,0,0,335,83714
2015-01-11,53725,163,0,54,922,54864
2015-01-12,52568,159,0,9,714,53450
2015-01-13,56202,245,0,34,1149,57630
2015-01-14,48845,220,0,5,708,49778
2015-01-15,53593,169,0,76,259,54097
2015-01-16,52655,255,0,0,732,53642
2015-01-17,60251,221,0,0,387,60859
2015-01-18,43234,175,0,56,910,44375
2015-01-19,45802,173,0,10,740,46725
2015-01-20,45078,120,0,5,758,45961
2015-01-21,43465,133,0,7,665,44270
2015-01-22,46388,141,0,45,613,47187
2015-01-23,49270,182,0,0,766,50218
2015-01-24,55385,165,0,0,533,56083
2015-01-25,37378,204,0,43,790,38415
2015-01-26,43028,145,0,3,766,43942
2015-01-27,44128,174,0,14,943,45259
2015-01-28,44730,244,0,19,767,45760
2015-01-29,44112,171,0,33,586,44902
2015-01-30,47018,173,0,0,770,47961
2015-01-31,53894,167,0,0,287,54348
2015-02-01,37364,163,0,53,727,38307
2015-02-02,45381,212,0,10,963,46566
2015-02-03,46399,137,0,5,623,47164
2015-02-04,42883,183,0,0,505,43571
2015-02-05,41953,231,0,36,596,42816
2015-02-06,37275,174,0,1,609,38059
2015-02-07,41803,134,0,0,431,42368
2015-02-08,38223,180,0,1,1037,39441
2015-02-09,43596,164,0,89,636,44485
2015-02-10,45018,225,0,22,615,45880
2015-02-11,45949,139,0,42,699,46829
2015-02-12,50288,251,0,68,650,51257
2015-02-13,58627,253,0,2,765,59647
2015-02-14,61389,242,0,2,553,62186
2015-02-15,47055,161,0,78,974,48268
2015-02-16,50831,161,0,0,754,51746
2015-02-17,49112,148,0,0,720,49980
2015-02-18,46748,210,0,11,772,47741
2015-02-19,49194,180,0,60,557,49991
2015-02-20,55580,248,0,11,703,56542
2015-02-21,59540,197,0,0,475,60212
2015-02-22,44085,284,0,101,713,45183
2015-02-23,49723,201,0,9,1103,51036
2015-02-24,47375,138,0,8,670,48191
2015-02-25,47518,188,1,18,762,48487
2015-02-26,48704,200,0,64,666,49634
2015-02-27,53940,212,0,7,761,54920
2015-02-28,62201,248,0,4,612,63065
2015-03-01,48555,260,0,78,1010,49903
2015-03-02,50879,228,0,13,612,51732
2015-03-03,46555,110,0,4,901,47570
2015-03-04,49054,187,0,10,796,50047
2015-03-05,45966,246,0,0,800,47012
2015-03-06,51757,766,0,0,600,53123
2015-03-07,62029,219,0,0,685,62933
2015-03-08,52130,303,0,68,954,53455
2015-03-09,49211,133,0,1,769,50114
2015-03-10,48616,116,0,10,794,49536
2015-03-11,49347,85,0,46,824,50302
2015-03-12,54389,206,0,47,572,55214
2015-03-13,58133,213,0,33,537,58916
2015-03-14,69970,185,0,3,652,70810
2015-03-15,55884,179,0,48,717,56828
2015-03-16,52208,158,0,0,784,53150
2015-03-17,50267,85,0,31,1352,51735
2015-03-18,51398,119,0,30,760,52307
2015-03-19,57856,208,0,46,707,58817
2015-03-20,58446,273,0,0,751,59470
2015-03-21,65236,255,0,0,609,66100
2015-03-22,51533,143,0,56,1030,52762
2015-03-23,52629,199,0,91,902,53821
2015-03-24,52137,195,0,44,833,53209
2015-03-25,51657,164,0,3,961,52785
2015-03-26,56585,259,0,133,903,57880
2015-03-27,57111,305,0,43,902,58361
2015-03-28,69737,250,0,10,989,70986
2015-03-29,53950,222,0,350,887,55409
2015-03-30,59241,230,0,43,979,60493
2015-03-31,55060,176,0,41,915,56192
2015-04-01,64012,208,0,96,1165,65481
2015-04-02,68627,219,0,61,1132,70039
2015-04-03,88622,273,0,24,1513,90432
2015-04-04,79654,229,0,0,522,80405
2015-04-05,50321,211,0,51,1017,51600
2015-04-06,80347,337,0,250,1027,81961
2015-04-07,67808,253,0,80,1741,69882
2015-04-08,58674,168,0,54,763,59659
2015-04-09,53973,232,0,85,1150,55440
2015-04-10,68201,295,0,6,1050,69552
2015-04-11,66341,256,0,16,1613,68226
2015-04-12,52736,209,0,76,1018,54039
2015-04-13,53977,294,0,43,1049,55363
2015-04-14,55023,187,0,42,1089,56341
2015-04-15,54794,193,0,44,1414,56445
2015-04-16,57797,186,0,61,993,59037
2015-04-17,65789,242,0,11,538,66580
2015-04-18,71109,186,0,19,1058,72372
2015-04-19,64297,217,0,67,1866,66447
2015-04-20,55666,209,0,28,1036,56939
2015-04-21,54950,198,0,62,1204,56414
2015-04-22,56400,240,0,62,1003,57705
2015-04-23,57964,158,0,30,1639,59791
2015-04-24,65849,257,0,15,497,66618
2015-04-25,75292,215,0,35,793,76335
2015-04-26,56346,282,0,94,865,57587
2015-04-27,56740,225,0,39,1614,58618
2015-04-28,59288,260,0,24,705,60277
2015-04-29,61084,219,0,65,945,62313
2015-04-30,78502,539,0,33,1255,80329
2015-05-01,63860,340,0,37,1349,65586
2015-05-02,72191,249,0,23,985,73448
2015-05-03,70434,424,0,102,1185,72145
2015-05-04,62004,303,0,35,1687,64029
2015-05-05,54421,188,0,57,1591,56257
2015-05-06,63233,263,0,43,1343,64882
2015-05-07,60844,247,0,48,426,61565
2015-05-08,66841,237,0,56,891,68025
2015-05-09,73410,221,0,53,1993,75677
2015-05-10,59291,295,0,60,1082,60728
2015-05-11,62901,225,0,56,1389,64571
2015-05-12,57424,211,0,49,1130,58814
2015-05-13,58327,317,0,61,1509,60214
2015-05-14,65160,220,0,44,1014,66438
2015-05-15,72312,231,0,37,1322,73902
2015-05-16,93530,307,0,28,1206,95071
2015-05-17,61767,314,0,84,1962,64127
2015-05-18,89395,163,0,26,1539,91123
2015-05-19,57293,166,0,98,1203,58760
2015-05-20,55539,209,0,21,1243,57012
2015-05-21,55471,143,0,36,1283,56933
2015-05-22,71008,156,0,27,1600,72791
2015-05-23,74870,228,0,43,930,76071
2015-05-24,54384,173,0,73,1303,55933
2015-05-25,68724,148,0,45,1525,70442
2015-05-26,62726,118,0,59,1099,64002
2015-05-27,60126,116,0,66,899,61207
2015-05-28,59603,166,0,78,1064,60911
2015-05-29,63040,286,0,68,1597,64991
2015-05-30,69393,146,0,18,1293,70850
2015-05-31,60457,134,0,63,1538,62192
2015-06-01,63123,262,0,49,1560,64994
2015-06-02,66418,154,0,140,1783,68495
2015-06-03,66939,189,1,122,1277,68528
2015-06-04,89997,337,0,76,1018,91428
2015-06-05,77414,244,0,56,1434,79148
2015-06-06,87009,129,0,29,1343,88510
2015-06-07,91894,238,0,70,1157,93359
2015-06-08,69354,196,0,32,1222,70804
2015-06-09,66017,176,2,59,1417,67671
2015-06-10,67639,120,0,75,1652,69486
2015-06-11,66864,178,0,49,871,67962
2015-06-12,81041,258,0,38,796,82133
2015-06-13,91185,334,0,19,1288,92826
2015-06-14,73798,116,0,46,2154,76114
2015-06-15,73437,71,0,65,1821,75394
2015-06-16,69485,94,0,45,1513,71137
2015-06-17,74746,97,0,79,1365,76287
2015-06-18,67220,247,0,46,1226,68739
2015-06-19,81231,155,0,141,1555,83082
2015-06-20,87835,193,0,80,1197,89305
2015-06-21,75451,393,0,176,1503,77523
2015-06-22,81437,209,25,43,1478,83192
2015-06-23,68550,279,0,60,1343,70232
2015-06-24,85288,258,0,118,1265,86929
2015-06-25,87470,500,0,106,1608,89684
2015-06-26,79522,338,0,147,1694,81701
2015-06-27,79784,243,0,90,1142,81259
2015-06-28,78731,333,0,82,925,80071
2015-06-29,73713,286,0,74,1299,75372
2015-06-30,70487,276,0,53,1355,72171
2015-07-01,72860,304,0,166,1419,74749
2015-07-02,73286,248,0,62,823,74419
2015-07-03,75052,403,0,49,1647,77151
2015-07-04,76107,315,0,38,1628,78088
2015-07-05,77341,271,0,82,1120,78814
2015-07-06,76807,318,0,91,1181,78397
2015-07-07,70358,269,1,36,1542,72206
2015-07-08,67583,265,0,71,1287,69206
2015-07-09,80413,281,0,25,1365,82084
2015-07-10,87373,160,1,40,909,88483
2015-07-11,85625,250,0,40,453,86368
2015-07-12,76812,204,0,58,2443,79517
2015-07-13,78951,289,0,76,1407,80723
2015-07-14,81903,255,0,109,1028,83295
2015-07-15,78415,283,0,91,1156,79945
2015-07-16,83454,408,0,79,1741,85682
2015-07-17,83470,246,0,62,1178,84956
2015-07-18,94032,373,0,67,980,95452
2015-07-19,84442,201,0,98,1058,85799
2015-07-20,73489,202,0,47,1442,75180
2015-07-21,80735,310,0,99,2074,83218
2015-07-22,80327,284,0,83,874,81568
2015-07-23,75271,246,0,61,1239,76817
2015-07-24,79008,150,0,72,1785,81015
2015-07-25,102557,274,1,65,1672,104569
2015-07-26,81558,303,5,87,793,82746
2015-07-27,79636,296,0,97,959,80988
2015-07-28,71081,352,0,79,2100,73612
2015-07-29,74152,268,1,115,1812,76348
2015-07-30,86001,324,0,90,813,87228
2015-07-31,85661,282,0,71,1471,87485
2015-08-01,95671,298,0,103,1505,97577
2015-08-02,82697,273,0,125,1693,84788
2015-08-03,88984,338,0,67,935,90324
2015-08-04,82940,361,0,88,1595,84984
2015-08-05,87902,345,0,73,1220,89540
2015-08-06,112564,365,0,48,1603,114580
2015-08-07,98539,437,0,74,1511,100561
2015-08-08,103828,357,0,132,1075,105392
2015-08-09,82219,522,0,66,2319,85126
2015-08-10,93629,285,0,55,1069,95038
2015-08-11,84856,394,0,101,1899,87250
2015-08-12,86852,416,0,49,1101,88418
2015-08-13,91690,463,0,65,2382,94600
2015-08-14,100638,377,0,61,1793,102869
2015-08-15,116845,355,1,54,1488,118743
2015-08-16,87851,391,0,81,980,89303
2015-08-17,79066,382,0,51,2127,81626
2015-08-18,87878,369,0,104,1069,89420
2015-08-19,80708,213,0,63,1437,82421
2015-08-20,78509,350,0,75,1052,79986
2015-08-21,85508,352,0,121,1220,87201
2015-08-22,101379,281,0,63,803,102526
2015-08-23,84323,333,0,108,828,85592
2015-08-24,79175,282,1,40,1482,80980
2015-08-25,71779,248,0,86,1348,73461
2015-08-26,83273,291,0,275,1026,84865
2015-08-27,80785,273,0,65,1475,82598
2015-08-28,85431,242,0,189,1355,87217
2015-08-29,91098,226,0,93,1974,93391
2015-08-30,92468,347,0,179,1013,94007
2015-08-31,82638,254,0,121,959,83972
2015-09-01,66831,260,0,58,1981,69130
2015-09-02,66733,216,12,214,2351,69526
2015-09-03,72726,244,1,86,1346,74403
2015-09-04,76707,271,0,76,1092,78146
2015-09-05,79097,279,0,27,940,80343
2015-09-06,70105,391,0,100,1318,71914
2015-09-07,66026,256,0,46,1141,67469
2015-09-08,65820,251,0,92,1459,67622
2015-09-09,68982,389,0,69,881,70321
2015-09-10,68361,328,0,95,1419,70203
2015-09-11,77492,320,0,177,1180,79169
2015-09-12,82997,269,0,76,923,84265
2015-09-13,70839,232,0,85,1112,72268
2015-09-14,62314,279,0,46,2175,64814
2015-09-15,67075,216,0,85,1107,68483
2015-09-16,63088,237,0,51,1150,64526
2015-09-17,61927,170,0,65,1224,63386
2015-09-18,65006,74,0,69,2126,67275
2015-09-19,73770,21,0,55,965,74811
2015-09-20,59613,15,0,90,1176,60894
2015-09-21,62861,14,0,77,1144,64096
2015-09-22,55172,18,0,62,1427,56679
2015-09-23,58357,23,0,163,1460,60003
2015-09-24,60092,11,0,35,834,60972
2015-09-25,68161,19,0,78,892,69150
2015-09-26,74386,17,0,103,855,75361
2015-09-27,62678,7,0,114,1349,64148
2015-09-28,60933,25,0,57,927,61942
2015-09-29,61695,13,0,63,1302,63073
2015-09-30,57129,10,0,58,2035,59232
2015-10-01,61092,11,0,50,1160,62313
2015-10-02,67276,18,0,47,865,68206
2015-10-03,71538,15,0,95,859,72507
2015-10-04,62644,77,0,180,1231,64132
2015-10-05,63428,77,0,98,1242,64845
2015-10-06,55616,97,0,189,979,56881
2015-10-07,63947,110,0,108,1245,65410
2015-10-08,86835,152,0,128,1312,88427
2015-10-09,71095,146,0,24,1141,72406
2015-10-10,66726,80,0,17,931,67754
2015-10-11,59258,129,0,75,991,60453
2015-10-12,61984,180,0,86,1076,63326
2015-10-13,54591,167,0,41,1117,55916
2015-10-14,57700,87,0,33,1030,58850
2015-10-15,58749,152,0,82,1126,60109
2015-10-16,66010,124,0,28,982,67144
2015-10-17,73717,45,0,38,737,74537
2015-10-18,58775,39,0,76,1534,60424
2015-10-19,57240,24,0,58,970,58292
2015-10-20,58444,20,0,48,1000,59512
2015-10-21,57202,36,0,126,1151,58515
2015-10-22,60138,38,0,36,1423,61635
2015-10-23,64291,329,0,63,1409,66092
2015-10-24,70729,32,0,18,1141,71920
2015-10-25,61860,13,0,92,850,62815
2015-10-26,60618,26,0,34,811,61489
2015-10-27,56384,24,0,74,892,57374
2015-10-28,60600,33,0,10,1072,61715
2015-10-29,58728,22,0,49,623,59422
2015-10-30,75080,78,0,0,677,75835
2015-10-31,94143,71,0,12,741,94967
2015-11-01,76147,107,0,50,1053,77357
2015-11-02,62330,87,0,56,877,63350
2015-11-03,56481,98,0,41,771,57391
2015-11-04,54005,129,0,42,766,54942
2015-11-05,56954,92,0,33,662,57741
2015-11-06,64944,135,0,14,667,65760
2015-11-07,70659,77,0,10,429,71175
2015-11-08,58831,87,0,120,976,60014
2015-11-09,53460,104,0,1,899,54464
2015-11-10,58640,81,0,1,799,59521
2015-11-11,56639,120,0,22,634,57415
2015-11-12,55753,82,0,36,881,56752
2015-11-13,58610,103,0,28,1447,60188
2015-11-14,66122,102,0,57,738,67019
2015-11-15,59343,131,0,78,696,60248
2015-11-16,52807,72,0,1,771,53651
2015-11-17,58972,78,0,0,646,59696
2015-11-18,56302,126,0,45,985,57458
2015-11-19,60242,101,0,66,639,61048
2015-11-20,62637,99,0,30,782,63548
2015-11-21,64660,75,0,21,577,65333
2015-11-22,53221,108,0,120,1423,54872
2015-11-23,52972,159,0,6,1464,54601
2015-11-24,47565,106,0,0,1102,48773
2015-11-25,48695,82,0,4,1446,50227
2015-11-26,50338,78,0,64,1017,51497
2015-11-27,56190,97,0,10,1086,57383
2015-11-28,56688,106,0,2,699,57495
2015-11-29,49769,71,0,82,1555,51477
2015-11-30,48930,101,0,12,1315,50358
2015-12-01,50838,111,0,0,1262,52211
2015-12-02,50259,130,0,0,1289,51678
2015-12-03,51644,174,4,35,940,52797
2015-12-04,55196,94,0,3,964,56257
2015-12-05,63035,129,0,0,848,64012
2015-12-06,46841,104,0,57,1418,48420
2015-12-07,47974,92,0,4,1369,49439
2015-12-08,50002,82,0,0,1262,51346
2015-12-09,48046,78,0,9,1252,49385
2015-12-10,51661,90,0,28,1085,52864
2015-12-11,56550,123,0,6,1059,57738
2015-12-12,69072,101,0,6,687,69866
2015-12-13,52813,109,0,66,1384,54372
2015-12-14,50043,152,4,3,1304,51506
2015-12-15,57205,106,0,3,1078,58392
2015-12-16,58120,138,0,0,1460,59718
2015-12-17,60054,115,0,42,733,60944
2015-12-18,69339,181,0,3,1121,70644
2015-12-19,81109,201,0,4,1020,82334
2015-12-20,61506,183,0,69,969,62727
2015-12-21,69887,136,0,0,903,70926
2015-12-22,69778,110,0,6,1392,71286
2015-12-23,75295,166,0,4,1281,76746
2015-12-24,59906,183,0,1,786,60876
2015-12-25,39232,127,0,1,209,39569
2015-12-26,63978,219,0,0,712,64909
2015-12-27,60711,224,0,80,855,61870
2015-12-28,62040,197,0,33,760,63030
2015-12-29,64717,204,0,54,883,65858
2015-12-30,84114,357,0,1,1644,86116
2015-12-31,59994,350,12,4,867,61227
2016-01-01,35967,162,0,2,615,36746
2016-01-02,94421,173,0,0,734,95328
2016-01-03,56006,182,0,93,1734,58015
2016-01-04,50148,330,0,0,1653,52131
2016-01-05,53576,270,0,4,937,54787
2016-01-06,52331,258,0,1,1771,54361
2016-01-07,49771,113,0,61,965,50910
2016-01-08,56275,186,0,9,1117,57587
2016-01-09,73018,166,0,2,597,73783
2016-01-10,59702,232,0,68,1652,61654
2016-01-11,59125,159,0,2,1208,60494
2016-01-12,52681,145,0,8,1313,54147
2016-01-13,53953,205,0,0,717,54875
2016-01-14,51723,145,0,85,736,52689
2016-01-15,57501,148,0,0,1106,58755
2016-01-16,60674,192,0,0,791,61657
2016-01-17,44817,150,0,63,1289,46319
2016-01-18,41326,126,0,1,1226,42679
2016-01-19,44388,212,4,3,1241,45848
2016-01-20,42832,195,0,3,1144,44174
2016-01-21,48609,148,0,40,952,49749
2016-01-22,47882,162,0,2,779,48825
2016-01-23,55841,146,0,0,469,56456
2016-01-24,41351,127,0,58,1504,43040
2016-01-25,45836,109,0,1,1340,47286
2016-01-26,38360,172,0,1,1200,39733
2016-01-27,43292,134,0,4,1303,44733
2016-01-28,43747,126,0,65,1160,45098
2016-01-29,49852,159,4,6,990,51011
2016-01-30,54835,140,0,0,620,55595
2016-01-31,44944,132,0,50,1246,46372
2016-02-01,46573,156,0,3,1128,47860
2016-02-02,44632,111,0,4,1111,45858
2016-02-03,42224,114,0,3,879,43220
2016-02-04,47527,153,0,42,787,48509
2016-02-05,49832,140,0,29,935,50936
2016-02-06,58552,141,0,2,709,59404
2016-02-07,45763,141,0,77,1077,47058
2016-02-08,47929,62,0,0,1399,49390
2016-02-09,45752,128,0,0,1061,46941
2016-02-10,46272,139,0,0,1033,47444
2016-02-11,50831,111,0,45,781,51768
2016-02-12,53911,251,0,0,1135,55297
2016-02-13,59167,132,0,0,1030,60329
2016-02-14,47328,124,0,47,1473,48972
2016-02-15,51335,115,0,5,1324,52779
2016-02-16,47496,205,0,0,1146,48847
2016-02-17,46489,157,0,2,1338,47986
2016-02-18,49364,147,0,42,937,50490
2016-02-19,56055,149,0,0,842,57046
2016-02-20,61735,150,0,4,806,62695
2016-02-21,49861,154,0,82,1606,51703
2016-02-22,47758,125,0,3,1198,49084
2016-02-23,49144,138,0,5,1289,50576
2016-02-24,48485,118,4,3,1420,50030
2016-02-25,47682,191,0,86,1186,49145
2016-02-26,53210,153,0,0,917,54280
2016-02-27,61037,148,0,6,617,61808
2016-02-28,46475,161,0,0,1466,48102
2016-02-29,47010,123,0,59,1236,48428
2016-03-01,50021,149,0,0,953,51123
2016-03-02,50865,124,0,2,1009,52000
2016-03-03,50162,134,0,34,763,51093
2016-03-04,52160,690,0,1,1176,54027
2016-03-05,65067,148,0,0,559,65774
2016-03-06,50268,98,0,50,1030,51446
2016-03-07,51564,116,0,0,787,52467
2016-03-08,48415,201,0,13,1183,49812
2016-03-09,51147,96,0,7,894,52144
2016-03-10,59116,187,0,52,1017,60372
2016-03-11,60446,178,0,2,976,61602
2016-03-12,65201,165,0,2,985,66353
2016-03-13,53222,135,0,82,879,54318
2016-03-14,52151,102,0,0,1146,53399
2016-03-15,55673,125,0,15,907,56720
2016-03-16,52192,122,0,0,1508,53822
2016-03-17,56864,137,0,154,612,57767
2016-03-18,61774,154,0,2,1015,62945
2016-03-19,74988,140,0,12,1072,76212
2016-03-20,57291,128,0,277,937,58633
2016-03-21,56194,197,0,0,828,57219
2016-03-22,59693,172,0,52,1099,61016
2016-03-23,59375,178,0,25,1372,60950
2016-03-24,70132,236,0,82,1477,71927
2016-03-25,70272,220,0,4,1084,71580
2016-03-26,71276,170,0,12,853,72311
2016-03-27,46876,149,0,28,690,47743
2016-03-28,71197,170,0,17,1616,73000
2016-03-29,57017,147,0,178,1708,59050
2016-03-30,55011,184,0,9,1407,56611
2016-03-31,52372,168,0,33,1380,53953
2016-04-01,65944,154,0,13,1572,67683
2016-04-02,63292,173,0,11,1470,64946
2016-04-03,56894,95,0,118,1805,58912
2016-04-04,52306,171,0,8,2187,54672
2016-04-05,54636,110,0,75,1909,56730
2016-04-06,47094,166,0,41,1365,48666
2016-04-07,52825,198,0,43,1568,54634
2016-04-08,59187,178,0,19,1276,60660
2016-04-09,71526,165,0,18,1425,73134
2016-04-10,52073,113,0,58,1409,53653
2016-04-11,57366,185,0,24,1699,59274
2016-04-12,51953,147,0,38,1608,53746
2016-04-13,51095,153,0,50,1608,52906
2016-04-14,56737,173,0,104,1439,58453
2016-04-15,62839,247,0,22,1302,64410
2016-04-16,69600,133,0,5,1196,70934
2016-04-17,59608,254,0,103,1598,61563
2016-04-18,55154,201,0,30,1785,57170
2016-04-19,5861,0,0,4,0,5865
2016-04-20,41381,119,0,51,163,41714
2016-04-21,47452,185,0,56,1650,49343
2016-04-22,59277,231,0,37,1206,60751
2016-04-23,56984,180,0,21,677,57862
2016-04-24,53121,146,0,46,1640,54953
2016-04-25,58324,138,0,47,1776,60285
2016-04-26,54726,149,0,38,1272,56185
2016-04-27,53483,150,0,27,1457,55117
2016-04-28,58389,170,0,109,1825,60493
2016-04-29,63367,202,0,33,1346,64948
2016-04-30,67008,209,0,27,1091,68335
2016-05-01,50543,131,0,46,1278,51998
2016-05-02,53911,179,0,22,1842,55954
2016-05-03,57327,179,0,43,1461,59010
2016-05-04,56305,165,0,94,1241,57805
2016-05-05,65046,196,0,63,1042,66347
2016-05-06,68654,206,0,36,1444,70340
2016-05-07,69487,189,0,15,1405,71096
2016-05-08,63665,111,0,67,1139,64982
2016-05-09,58617,158,0,25,1963,60763
2016-05-10,59058,153,0,47,1868,61126
2016-05-11,59073,182,0,36,1601,60892
