,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2020-11-25,29398,23,4,37,52,29514
2020-11-26,27527,21,8,22,23,27601
2020-11-27,34184,16,3,0,191,34394
2020-11-28,26304,25,0,37,69,26435
2020-11-29,23557,24,0,2,58,23641
2020-11-30,31582,17,0,0,105,31704
2020-12-01,14754,32,0,39,3,14828
2020-12-02,13527,14,0,22,54,13617
2020-12-03,13199,19,0,27,22,13267
2020-12-04,17704,10,0,6,194,17914
2020-12-05,9439,24,10,27,119,9619
2020-12-06,6915,13,0,0,48,6976
2020-12-07,13356,16,0,1,96,13469
2020-12-08,12083,11,0,3,0,12097
2020-12-09,13523,13,4,12,29,13581
2020-12-10,14776,12,0,19,24,14831
2020-12-11,19012,17,0,1,148,19178
2020-12-12,11645,24,0,29,140,11838
2020-12-13,7798,19,0,9,86,7912
2020-12-14,14107,9,0,0,117,14233
2020-12-15,16242,14,0,1,1,16258
2020-12-16,18669,32,0,27,64,18792
2020-12-17,20162,32,0,60,61,20315
2020-12-18,28643,54,0,11,216,28924
2020-12-19,30723,104,0,46,281,31154
2020-12-20,12901,30,0,18,314,13263
2020-12-21,17711,43,0,7,145,17906
2020-12-22,16586,48,0,7,53,16694
2020-12-23,21664,43,0,75,265,22047
2020-12-24,13125,28,0,1,26,13180
2020-12-25,5630,10,0,0,43,5683
2020-12-26,5257,18,0,0,36,5311
2020-12-27,6036,11,0,7,111,6165
2020-12-28,9151,11,0,0,50,9212
2020-12-29,10914,14,0,0,6,10934
2020-12-30,13071,28,0,29,68,13196
2020-12-31,8730,10,0,4,2,8746
2021-01-01,5361,11,0,0,0,5372
2021-01-02,7854,12,0,0,77,7943
2021-01-03,9813,36,0,0,116,9965
2021-01-04,13040,12,0,0,90,13142
2021-01-05,14240,21,0,6,0,14267
2021-01-06,11999,17,0,13,62,12091
2021-01-07,15588,6,0,7,130,15731
2021-01-08,17317,14,0,32,75,17438
2021-01-09,14409,10,0,19,64,14502
2021-01-10,12242,24,0,0,133,12399
2021-01-11,15967,13,0,3,81,16064
2021-01-12,15084,11,0,0,13,15108
2021-01-13,15643,16,0,60,27,15746
2021-01-14,15382,4,0,6,20,15412
2021-01-15,21223,8,0,11,197,21439
2021-01-16,13859,13,0,51,92,14015
2021-01-17,11060,9,0,6,101,11176
2021-01-18,15706,17,0,12,96,15831
2021-01-19,17037,9,0,18,4,17068
2021-01-20,17012,28,0,21,45,17106
2021-01-21,18045,23,0,5,1,18074
2021-01-22,20630,8,0,0,121,20759
2021-01-23,13782,6,0,39,52,13879
2021-01-24,9640,10,0,0,75,9725
2021-01-25,16090,6,0,0,53,16149
2021-01-26,16846,8,0,1,49,16904
2021-01-27,18318,19,0,37,80,18454
2021-01-28,20739,18,0,27,44,20828
2021-01-29,22385,6,0,41,126,22558
2021-01-30,14834,13,0,37,36,14920
2021-01-31,10002,11,0,0,86,10099
2021-02-01,17024,18,0,0,115,17157
2021-02-02,18243,8,0,10,0,18261
2021-02-03,17384,11,0,39,89,17523
2021-02-04,20574,12,0,5,36,20627
2021-02-05,26017,18,0,6,152,26193
2021-02-06,15585,12,0,60,45,15702
2021-02-07,11596,12,0,0,88,11696
2021-02-08,15994,13,0,3,133,16143
2021-02-09,18294,10,0,0,0,18304
2021-02-10,19133,12,0,33,64,19242
2021-02-11,21559,13,0,0,32,21604
2021-02-12,24956,12,0,0,249,25217
2021-02-13,15163,11,0,29,109,15312
2021-02-14,12590,10,0,0,131,12731
2021-02-15,19738,12,0,12,119,19881
2021-02-16,18972,22,0,7,6,19007
2021-02-17,20198,17,0,49,74,20338
2021-02-18,21349,25,0,28,41,21443
2021-02-19,26973,29,0,1,171,27174
2021-02-20,17780,13,0,34,92,17919
2021-02-21,14424,10,0,0,140,14574
2021-02-22,20324,10,0,0,118,20452
2021-02-23,20123,20,0,9,2,20154
2021-02-24,21496,25,0,65,77,21663
2021-02-25,22705,21,0,0,31,22757
2021-02-26,29044,22,0,17,158,29241
2021-02-27,18164,17,0,34,100,18315
2021-02-28,14505,8,0,0,119,14632
2021-03-01,20665,22,0,2,139,20828
2021-03-02,20998,24,0,9,2,21033
2021-03-03,21619,29,0,38,91,21777
2021-03-04,23844,17,0,23,48,23932
2021-03-05,27985,19,0,13,228,28245
2021-03-06,17251,11,0,35,97,17394
2021-03-07,13633,11,0,11,136,13791
2021-03-08,20878,11,0,0,153,21042
2021-03-09,20068,18,0,0,32,20118
2021-03-10,20639,17,0,78,75,20809
2021-03-11,22206,16,0,7,100,22329
2021-03-12,29228,20,0,0,353,29601
2021-03-13,15620,17,0,70,140,15847
2021-03-14,9692,7,0,0,167,9866
2021-03-15,18975,21,0,13,202,19211
2021-03-16,20660,22,0,6,29,20717
2021-03-17,20304,14,0,31,104,20453
2021-03-18,23247,18,0,2,101,23368
2021-03-19,27404,25,0,6,202,27637
2021-03-20,17569,19,0,30,184,17802
2021-03-21,11786,9,0,0,157,11952
2021-03-22,19601,6,0,0,180,19787
2021-03-23,19505,16,0,10,11,19542
2021-03-24,21372,18,0,37,110,21537
2021-03-25,22256,23,0,2,113,22394
2021-03-26,31536,30,0,10,275,31851
2021-03-27,28366,47,0,32,215,28660
2021-03-28,14383,30,0,11,284,14708
2021-03-29,19563,23,0,5,218,19809
2021-03-30,22415,33,0,17,34,22499
2021-03-31,30133,76,0,57,206,30472
2021-04-01,38560,47,0,10,386,39003
2021-04-02,37468,33,0,14,366,37881
2021-04-03,14458,20,0,31,301,14810
2021-04-04,9929,3,0,1,146,10079
2021-04-05,21828,9,0,0,318,22155
2021-04-06,23426,11,0,0,13,23450
2021-04-07,23314,19,0,14,149,23496
2021-04-08,24823,16,0,3,193,25035
2021-04-09,31416,13,0,0,155,31584
2021-04-10,24496,23,0,32,542,25093
2021-04-11,19000,11,0,0,365,19376
2021-04-12,21044,20,0,0,316,21380
2021-04-13,20708,10,0,0,160,20878
2021-04-14,22507,24,0,47,338,22916
2021-04-15,24157,25,0,5,341,24528
2021-04-16,30457,20,0,12,219,30708
2021-04-17,19878,12,0,29,266,20185
2021-04-18,14985,14,0,0,185,15184
2021-04-19,21520,10,0,6,224,21760
2021-04-20,21319,14,0,4,9,21346
2021-04-21,22892,13,0,44,99,23048
2021-04-22,23854,28,0,1,365,24248
2021-04-23,31524,20,0,7,201,31752
2021-04-24,23160,24,0,81,288,23553
2021-04-25,18496,18,0,2,161,18677
2021-04-26,21152,16,0,2,264,21434
2021-04-27,19758,23,0,5,17,19803
2021-04-28,24831,17,0,13,138,24999
2021-04-29,28477,30,0,1,176,28684
2021-04-30,37543,29,0,7,330,37909
2021-05-01,19393,16,0,32,420,19861
2021-05-02,17748,14,0,0,205,17967
2021-05-03,24346,35,0,0,178,24559
2021-05-04,24746,25,0,11,25,24807
2021-05-05,25767,19,0,18,196,26000
2021-05-06,26979,14,0,13,133,27139
2021-05-07,34653,27,0,0,223,34903
2021-05-08,26210,35,0,37,378,26660
2021-05-09,21674,15,0,6,173,21868
2021-05-10,24384,14,0,8,176,24582
2021-05-11,26050,21,0,24,3,26098
2021-05-12,33678,50,0,34,296,34058
2021-05-13,38880,34,0,17,219,39150
2021-05-14,33400,35,0,7,241,33683
2021-05-15,26261,43,0,80,399,26783
2021-05-16,29408,11,0,0,249,29668
2021-05-17,25712,22,0,12,174,25920
2021-05-18,25564,31,0,3,59,25657
2021-05-19,26918,52,0,27,208,27205
2021-05-20,28857,44,0,2,213,29116
2021-05-21,44458,35,0,27,328,44848
2021-05-22,36274,26,0,35,506,36841
2021-05-23,25938,37,0,30,220,26225
2021-05-24,28811,25,0,12,244,29092
2021-05-25,26802,19,0,1,102,26924
2021-05-26,27154,31,0,41,281,27507
2021-05-27,30052,33,0,20,244,30349
2021-05-28,37404,54,0,14,362,37834
2021-05-29,32724,39,0,64,587,33414
2021-05-30,27352,28,0,6,263,27649
2021-05-31,28305,29,0,8,261,28603
2021-06-01,29637,32,0,0,179,29848
2021-06-02,43199,36,64,393,592,44284
2021-06-03,43876,62,96,203,355,44592
2021-06-04,38348,31,38,313,358,39088
2021-06-05,34949,37,61,694,678,36419
2021-06-06,39645,33,183,671,657,41189
2021-06-07,33185,48,0,3,429,33665
2021-06-08,31520,29,0,6,224,31779
2021-06-09,33181,41,0,37,440,33699
2021-06-10,34925,53,0,0,348,35326
2021-06-11,46863,38,0,9,487,47397
2021-06-12,37027,48,0,59,650,37784
2021-06-13,33372,24,0,1,666,34063
2021-06-14,35488,50,0,0,429,35967
2021-06-15,33964,32,0,5,295,34296
2021-06-16,37312,30,0,35,606,37983
2021-06-17,40934,36,0,1,306,41277
2021-06-18,47995,48,0,17,366,48426
2021-06-19,44024,46,0,35,896,45001
2021-06-20,46073,35,0,6,617,46731
2021-06-21,39815,54,0,13,445,40327
2021-06-22,45216,33,0,62,354,45665
2021-06-23,39452,43,0,37,769,40301
2021-06-24,47682,50,0,40,593,48365
2021-06-25,51668,44,0,17,642,52371
2021-06-26,49587,32,0,43,972,50634
2021-06-27,49108,31,0,15,1062,50216
2021-06-28,40320,45,0,14,559,40938
2021-06-29,39153,37,0,29,936,40155
2021-06-30,42555,65,0,4,1019,43643
2021-07-01,46400,67,0,40,810,47317
2021-07-02,59193,53,0,52,841,60139
2021-07-03,56960,87,0,64,1166,58277
2021-07-04,51725,77,0,17,1277,53096
2021-07-05,42056,57,0,5,786,42904
2021-07-06,41425,43,0,68,758,42294
2021-07-07,40647,49,0,30,926,41652
2021-07-08,49358,44,0,46,620,50068
2021-07-09,60728,73,0,4,971,61776
2021-07-10,59628,58,0,56,1046,60788
2021-07-11,52023,75,0,24,1329,53451
2021-07-12,47951,56,0,30,708,48745
2021-07-13,46488,64,0,43,705,47300
2021-07-14,52926,70,0,4,956,53956
2021-07-15,53578,104,1,57,749,54489
2021-07-16,68418,70,0,16,1174,69678
2021-07-17,52249,131,0,46,1311,53737
2021-07-18,59962,60,0,47,1219,61288
2021-07-19,51713,48,6,27,945,52739
2021-07-20,53390,95,0,50,867,54402
2021-07-21,52821,55,0,34,878,53788
2021-07-22,59883,52,1,80,850,60866
2021-07-23,62106,61,0,24,1200,63391
2021-07-24,69198,96,0,90,1188,70572
2021-07-25,65326,63,0,25,1445,66859
2021-07-26,54227,52,0,17,718,55014
2021-07-27,50337,61,0,71,1005,51474
2021-07-28,52341,76,3,21,949,53390
2021-07-29,61470,66,0,78,934,62548
2021-07-30,78607,81,0,33,1366,80087
2021-07-31,75871,118,0,73,1382,77444
2021-08-01,77937,75,0,58,1254,79324
2021-08-02,73238,96,0,21,1103,74458
2021-08-03,59867,110,0,53,927,60957
2021-08-04,58130,87,0,0,976,59193
2021-08-05,69472,67,0,51,865,70455
2021-08-06,73777,59,0,63,1284,75183
2021-08-07,73440,87,0,100,1275,74902
2021-08-08,74305,119,0,57,1590,76071
2021-08-09,69872,83,0,39,940,70934
2021-08-10,63706,73,12,58,641,64490
2021-08-11,61253,82,0,33,1005,62373
2021-08-12,65277,74,0,63,772,66186
2021-08-13,71376,90,4,38,1111,72619
2021-08-14,70612,85,5,72,933,71707
2021-08-15,71822,80,0,55,1194,73151
2021-08-16,72344,43,8,25,838,73258
2021-08-17,64483,47,10,22,646,65208
2021-08-18,58804,73,8,13,774,59672
2021-08-19,62463,52,9,36,626,63186
2021-08-20,70274,90,6,17,987,71374
2021-08-21,70455,89,0,41,1032,71617
2021-08-22,65834,90,0,33,1182,67139
2021-08-23,60111,59,0,21,722,60913
2021-08-24,54546,68,0,21,545,55180
2021-08-25,54684,75,6,11,783,55559
2021-08-26,55444,46,0,51,660,56201
2021-08-27,63494,91,0,38,945,64568
2021-08-28,61300,72,0,52,934,62358
2021-08-29,58046,79,0,15,989,59129
2021-08-30,54273,54,0,33,916,55276
2021-08-31,50095,65,0,20,624,50804
2021-09-01,48975,60,0,1,781,49817
2021-09-02,53439,60,0,37,551,54087
2021-09-03,61924,86,0,46,895,62951
2021-09-04,61801,91,0,60,814,62766
2021-09-05,54645,100,0,27,1134,55906
2021-09-06,47143,80,0,26,721,47970
2021-09-07,44466,53,0,50,504,45073
2021-09-08,48704,53,16,2,679,49454
2021-09-09,48179,70,0,37,694,48980
2021-09-10,58078,56,2,15,769,58920
2021-09-11,56163,79,0,71,864,57177
2021-09-12,54415,95,0,12,1052,55574
2021-09-13,45208,57,0,48,872,46185
2021-09-14,46504,58,0,32,593,47187
2021-09-15,43021,69,0,39,667,43796
2021-09-16,49937,70,0,56,502,50565
2021-09-17,53757,89,0,22,856,54724
2021-09-18,52073,73,0,76,755,52977
2021-09-19,48514,44,0,5,1046,49609
2021-09-20,48341,59,0,11,824,49235
2021-09-21,42502,55,0,97,627,43281
2021-09-22,42736,63,0,2,603,43404
2021-09-23,45230,62,0,57,595,45944
2021-09-24,55181,49,0,13,984,56227
2021-09-25,50462,38,0,35,935,51470
2021-09-26,54905,100,0,12,1040,56057
2021-09-27,38594,92,0,1,1046,39733
2021-09-28,38905,53,0,79,704,39741
2021-09-29,38513,86,0,0,768,39367
2021-09-30,42692,50,0,31,679,43452
2021-10-01,47089,74,1,28,1059,48251
2021-10-02,46601,38,0,72,942,47653
2021-10-03,47947,67,0,11,1160,49185
2021-10-04,40822,63,14,0,677,41576
2021-10-05,35393,72,0,2,618,36085
2021-10-06,36688,30,1,81,703,37503
2021-10-07,37467,19,0,3,761,38250
2021-10-08,50045,63,0,4,942,51054
2021-10-09,48754,93,1,58,1015,49921
2021-10-10,42207,45,0,25,1132,43409
2021-10-11,39395,23,0,13,1338,40769
2021-10-12,41147,66,0,2,657,41872
2021-10-13,37477,29,0,54,718,38278
2021-10-14,38746,34,0,0,679,39459
2021-10-15,49502,49,0,47,1072,50670
2021-10-16,47417,61,0,57,1164,48699
2021-10-17,46050,83,0,5,1120,47258
2021-10-18,37142,41,0,7,1075,38265
2021-10-19,37900,56,0,2,677,38635
2021-10-20,38848,64,0,63,744,39719
2021-10-21,41050,54,0,27,749,41880
2021-10-22,50573,54,1,39,1029,51696
2021-10-23,48125,58,0,34,1110,49327
2021-10-24,44840,51,1,1,1069,45962
2021-10-25,40398,26,0,0,1095,41519
2021-10-26,36661,25,0,29,625,37340
2021-10-27,40642,55,0,53,821,41571
2021-10-28,47080,62,0,33,857,48032
2021-10-29,58908,63,0,12,1108,60091
2021-10-30,53872,75,0,137,1371,55455
2021-10-31,51078,31,0,14,565,51688
2021-11-01,59780,102,0,12,545,60439
2021-11-02,50411,59,0,3,1322,51795
2021-11-03,41776,33,0,24,601,42434
2021-11-04,39429,57,0,28,722,40236
2021-11-05,46680,47,0,0,607,47334
2021-11-06,41396,42,0,42,664,42144
2021-11-07,37796,46,0,40,764,38646
2021-11-08,34910,58,0,0,520,35488
2021-11-09,33749,56,0,0,268,34073
2021-11-10,36170,51,0,37,398,36656
2021-11-11,38883,31,0,38,641,39593
2021-11-12,44818,60,0,7,773,45658
2021-11-13,41443,44,0,28,612,42127
2021-11-14,36154,46,0,8,805,37013
2021-11-15,33155,22,0,3,379,33559
2021-11-16,32424,44,0,0,335,32803
2021-11-17,37870,50,2,28,396,38346
2021-11-18,43242,60,0,31,561,43894
2021-11-19,42364,27,0,10,546,42947
2021-11-20,39131,47,0,29,522,39729
2021-11-21,44474,74,0,7,971,45526
2021-11-22,33457,33,0,2,834,34326
2021-11-23,31427,21,0,38,230,31716
2021-11-24,34475,28,0,23,343,34869
2021-11-25,39294,50,0,39,409,39792
2021-11-26,42792,45,0,4,399,43240
2021-11-27,32963,42,0,28,649,33682
2021-11-28,31370,31,0,0,569,31970
2021-11-29,33090,29,0,10,398,33527
2021-11-30,33131,25,0,12,251,33419
2021-12-01,32369,32,0,17,336,32754
2021-12-02,36190,47,0,16,376,36629
2021-12-03,43738,60,0,0,509,44307
2021-12-04,38174,47,0,48,544,38813
2021-12-05,30871,25,0,43,613,31552
2021-12-06,33515,55,0,0,436,34006
2021-12-07,35870,22,0,9,219,36120
2021-12-08,35635,39,0,22,338,36034
2021-12-09,32236,35,0,36,669,32976
2021-12-10,42607,53,0,0,547,43207
2021-12-11,39317,41,0,26,687,40071
2021-12-12,36824,62,0,0,702,37588
2021-12-13,34158,19,0,0,669,34846
2021-12-14,34726,29,0,0,415,35170
2021-12-15,38795,71,0,39,715,39620
2021-12-16,41683,52,0,65,771,42571
2021-12-17,51382,31,0,4,731,52148
2021-12-18,56912,128,0,52,845,57937
2021-12-19,49267,121,0,0,1030,50418
2021-12-20,43300,82,0,6,769,44157
2021-12-21,44183,90,0,2,699,44974
2021-12-22,58488,102,0,45,805,59440
2021-12-23,76028,129,0,42,1057,77256
2021-12-24,47076,130,0,33,662,47901
2021-12-25,25316,36,0,0,87,25439
2021-12-26,38613,112,0,4,311,39040
2021-12-27,47814,78,0,1,501,48394
2021-12-28,47474,58,0,28,505,48065
2021-12-29,44594,61,0,16,406,45077
2021-12-30,52655,48,0,36,461,53200
2021-12-31,34175,53,0,11,188,34427
2022-01-01,31506,29,0,2,231,31768
2022-01-02,56700,91,0,0,733,57524
2022-01-03,44526,70,0,1,659,45256
2022-01-04,44999,75,0,1,520,45595
2022-01-05,46637,59,0,14,460,47170
2022-01-06,43247,32,0,0,473,43752
2022-01-07,46102,39,0,35,548,46724
2022-01-08,57806,88,0,23,805,58722
2022-01-09,52908,70,0,12,865,53855
2022-01-10,37700,31,0,5,504,38240
2022-01-11,32006,41,0,0,353,32400
2022-01-12,33747,40,0,23,297,34107
2022-01-13,34145,43,0,52,347,34587
2022-01-14,40716,49,0,12,303,41080
2022-01-15,39412,49,0,29,450,39940
2022-01-16,40363,33,0,0,483,40879
2022-01-17,33110,42,0,5,264,33421
2022-01-18,32175,28,0,0,151,32354
2022-01-19,32683,36,0,35,248,33002
2022-01-20,34613,38,0,26,240,34917
2022-01-21,39672,59,0,0,345,40076
2022-01-22,36891,18,0,30,482,37421
2022-01-23,35375,65,0,0,348,35788
2022-01-24,31194,44,0,12,246,31496
2022-01-25,29898,72,0,52,147,30169
2022-01-26,32036,26,0,13,170,32245
2022-01-27,34410,42,0,35,274,34761
2022-01-28,38574,45,0,4,319,38942
2022-01-29,37550,73,0,40,465,38128
2022-01-30,36278,20,0,1,366,36665
2022-01-31,31356,31,0,0,347,31734
2022-02-01,33045,37,0,2,175,33259
2022-02-02,32301,56,0,25,213,32595
2022-02-03,37203,49,0,0,379,37631
2022-02-04,41113,57,0,1,317,41488
2022-02-05,44296,45,0,35,515,44891
2022-02-06,39532,58,0,17,376,39983
2022-02-07,33392,40,0,0,393,33825
2022-02-08,30762,34,0,23,149,30968
2022-02-09,36169,57,0,17,237,36480
2022-02-10,38984,55,0,12,327,39378
2022-02-11,42989,60,0,0,535,43584
2022-02-12,45144,77,0,32,522,45775
2022-02-13,45922,142,0,3,512,46579
2022-02-14,37184,43,0,15,460,37702
2022-02-15,35742,39,0,0,213,35994
2022-02-16,36115,33,0,30,277,36455
2022-02-17,41555,35,0,6,366,41962
2022-02-18,46032,82,0,15,484,46613
2022-02-19,46256,44,0,47,529,46876
2022-02-20,44194,59,0,0,768,45021
2022-02-21,41300,48,0,12,421,41781
2022-02-22,39277,35,0,30,278,39620
2022-02-23,41620,29,0,33,313,41995
2022-02-24,45170,21,0,21,634,45846
2022-02-25,56393,61,0,17,596,57067
2022-02-26,52374,96,0,54,752,53276
2022-02-27,50183,75,0,0,873,51131
2022-02-28,37581,27,0,0,700,38308
2022-03-01,40085,44,0,1,281,40411
2022-03-02,36306,36,0,31,330,36703
2022-03-03,40518,24,0,17,478,41037
2022-03-04,47468,50,0,8,636,48162
2022-03-05,47756,61,0,41,398,48256
2022-03-06,42682,90,0,2,666,43440
2022-03-07,38405,16,10,1,675,39107
2022-03-08,33854,20,0,22,424,34320
2022-03-09,35425,42,0,21,398,35886
2022-03-10,39329,61,0,24,589,40003
2022-03-11,44408,32,0,12,556,45008
2022-03-12,46116,30,0,31,637,46814
2022-03-13,45449,47,0,2,694,46192
2022-03-14,36813,61,0,2,679,37555
2022-03-15,37060,21,0,11,366,37458
2022-03-16,35534,43,0,63,410,36050
2022-03-17,41368,49,0,20,479,41916
2022-03-18,43653,56,0,10,531,44250
2022-03-19,47907,20,0,45,552,48524
2022-03-20,44257,32,0,0,687,44976
2022-03-21,36118,35,0,2,687,36842
2022-03-22,34104,47,0,27,353,34531
2022-03-23,35518,13,0,45,461,36037
2022-03-24,38028,32,0,2,573,38635
2022-03-25,47888,43,0,7,589,48527
2022-03-26,46112,61,0,63,668,46904
2022-03-27,45284,34,0,0,1206,46524
2022-03-28,34488,35,0,2,1303,35828
2022-03-29,34741,48,0,11,697,35497
2022-03-30,35167,52,0,39,836,36094
2022-03-31,39698,13,0,0,1041,40752
2022-04-01,42985,63,0,5,898,43951
2022-04-02,44217,21,0,34,1317,45589
2022-04-03,39066,63,0,0,1450,40579
2022-04-04,37702,28,0,1,1274,39005
2022-04-05,35204,47,0,33,1021,36305
2022-04-06,37657,26,0,29,756,38468
2022-04-07,42176,44,0,22,1047,43289
2022-04-08,48177,29,0,3,1348,49557
2022-04-09,57888,44,0,56,1522,59510
2022-04-10,51390,62,0,7,1824,53283
2022-04-11,43915,70,0,0,1225,45210
2022-04-12,44724,23,0,8,1111,45866
2022-04-13,50444,77,1,47,1151,51720
2022-04-14,71920,83,0,40,1435,73478
2022-04-15,69187,88,0,26,1472,70773
2022-04-16,48812,43,1,39,1510,50405
2022-04-17,39767,89,0,0,1174,41030
2022-04-18,78767,46,0,137,1598,80548
2022-04-19,57485,77,1,26,1334,58923
2022-04-20,54805,30,1,36,1156,56028
2022-04-21,53065,53,0,15,1550,54683
2022-04-22,60891,42,0,0,1326,62259
2022-04-23,62815,32,1,142,2138,65128
2022-04-24,55720,22,0,1,2347,58090
2022-04-25,46191,60,0,3,1540,47794
2022-04-26,46393,51,0,25,1026,47495
2022-04-27,42757,73,0,50,879,43759
2022-04-28,46678,9,0,7,1153,47847
2022-04-29,62052,55,0,11,1282,63400
2022-04-30,58610,37,0,178,1592,60417
2022-05-01,52496,75,0,11,1393,53975
2022-05-02,42614,30,0,7,1074,43725
2022-05-03,41151,24,0,33,881,42089
2022-05-04,41014,32,0,67,965,42078
2022-05-05,47818,41,1,18,982,48860
2022-05-06,55477,24,0,8,1476,56985
2022-05-07,55077,34,0,93,1300,56504
2022-05-08,54754,15,0,5,1739,56513
2022-05-09,45669,20,0,4,1061,46754
2022-05-10,44739,7,0,6,929,45681
2022-05-11,45383,22,0,66,929,46400
2022-05-12,49145,70,0,20,1123,50358
2022-05-13,55641,127,0,13,1300,57081
2022-05-14,57859,31,1,75,1536,59502
2022-05-15,60022,83,0,6,1926,62037
2022-05-16,45001,47,0,9,1177,46234
2022-05-17,44789,31,0,56,1206,46082
2022-05-18,44658,73,0,8,954,45693
2022-05-19,49165,65,0,107,1103,50440
2022-05-20,54686,101,0,52,1185,56024
2022-05-21,59041,48,0,144,1410,60643
2022-05-22,61234,154,0,15,2196,63599
2022-05-23,47116,26,0,9,1245,48396
2022-05-24,44947,46,0,53,1112,46158
2022-05-25,52257,53,0,140,955,53405
2022-05-26,65994,32,0,49,964,67039
2022-05-27,55030,35,1,27,1192,56285
2022-05-28,52778,46,0,90,1182,54096
2022-05-29,55098,57,0,2,1631,56788
2022-05-30,73262,72,13,87,1736,75170
2022-05-31,46378,52,0,98,1770,48298
2022-06-01,49037,43,0,14,973,50067
2022-06-02,52218,13,0,90,887,53208
2022-06-03,59965,25,0,14,1470,61474
2022-06-04,62036,40,0,66,1400,63542
2022-06-05,66357,66,1,19,1880,68323
2022-06-06,62189,25,0,25,1236,63475
2022-06-07,45786,11,0,50,857,46704
2022-06-08,46232,69,0,41,1106,47448
2022-06-09,52185,24,0,42,979,53230
2022-06-10,59941,39,0,25,1352,61357
2022-06-11,63456,22,1,96,1323,64898
2022-06-12,62581,67,0,22,1920,64590
2022-06-13,53648,37,1,65,935,54686
2022-06-14,47984,23,0,74,1198,49279
2022-06-15,67024,29,0,44,1065,68162
2022-06-16,75861,103,0,92,1203,77259
2022-06-17,61952,35,1,48,1393,63429
2022-06-18,65885,17,0,76,1170,67148
2022-06-19,75616,9,0,38,2337,78000
2022-06-20,51556,14,0,50,1367,52987
2022-06-21,50133,30,0,70,1258,51491
2022-06-22,64191,43,1,62,1585,65882
2022-06-23,53916,16,0,73,1476,55481
2022-06-24,64235,50,0,52,1166,65503
2022-06-25,68693,20,2,48,1621,70384
2022-06-26,71055,41,0,81,2701,73878
2022-06-27,56070,29,0,92,2087,58278
2022-06-28,47406,54,0,85,1638,49183
2022-06-29,50298,37,1,24,1615,51975
2022-06-30,54191,53,0,78,1514,55836
2022-07-01,60846,65,0,68,1322,62301
2022-07-02,66454,138,3,128,1466,68189
2022-07-03,67187,72,6,60,2080,69405
2022-07-04,59353,33,0,29,1422,60837
2022-07-05,52317,35,0,53,1320,53725
2022-07-06,49687,81,0,65,1261,51094
2022-07-07,56780,45,0,55,1246,58126
2022-07-08,78701,130,1,113,1174,80119
2022-07-09,70371,102,1,83,1374,71931
2022-07-10,64978,189,0,45,1870,67082
2022-07-11,56323,75,0,46,1231,57675
2022-07-12,58437,94,0,73,1263,59867
2022-07-13,60846,95,1,55,1349,62346
2022-07-14,68382,43,0,90,1278,69793
2022-07-15,72173,97,1,92,1350,73713
2022-07-16,77275,101,0,89,1534,78999
2022-07-17,70090,107,0,35,1832,72064
2022-07-18,58154,128,0,48,1079,59409
2022-07-19,52573,50,0,74,1195,53892
2022-07-20,63454,43,0,55,1363,64915
2022-07-21,60341,21,0,93,1326,61781
2022-07-22,71547,141,0,87,1396,73171
2022-07-23,84061,381,0,129,1389,85960
2022-07-24,66135,88,0,85,1770,68078
2022-07-25,62455,21,0,75,1105,63656
2022-07-26,62646,40,0,78,1338,64102
2022-07-27,64415,105,0,72,1414,66006
2022-07-28,66065,53,0,127,2891,69136
2022-07-29,86265,57,0,83,3277,89682
2022-07-30,79489,195,1,162,2966,82813
2022-07-31,84661,149,0,80,3490,88380
2022-08-01,72227,56,0,121,2411,74815
2022-08-02,70610,32,0,91,2620,73353
2022-08-03,64365,129,0,77,2245,66816
2022-08-04,70408,134,0,113,2160,72815
2022-08-05,81694,145,0,112,2957,84908
2022-08-06,87276,125,0,119,2907,90427
2022-08-07,83246,141,0,59,3592,87038
2022-08-08,72230,73,0,76,2620,74999
2022-08-09,65492,106,0,69,2708,68375
2022-08-10,71757,85,1,26,2505,74374
2022-08-11,68658,90,0,90,2633,71471
2022-08-12,81909,146,0,64,3104,85223
2022-08-13,74644,158,0,163,2694,77659
2022-08-14,77615,131,0,112,3193,81051
2022-08-15,78113,196,0,87,2836,81232
2022-08-16,74123,117,0,47,2378,76665
2022-08-17,69439,113,1,58,2690,72301
2022-08-18,63650,92,0,78,2266,66086
2022-08-19,66166,204,0,60,2468,68898
2022-08-20,72377,216,0,92,2423,75108
2022-08-21,69715,125,0,43,2889,72772
2022-08-22,66282,122,0,41,2194,68639
2022-08-23,51656,109,0,77,2116,53958
2022-08-24,53721,83,0,51,1987,55842
2022-08-25,62598,28,0,151,2076,64853
2022-08-26,68001,107,0,85,2981,71174
2022-08-27,65970,109,0,101,2606,68786
2022-08-28,67409,136,0,53,3068,70666
2022-08-29,55053,70,0,43,2384,57550
2022-08-30,52545,71,0,72,2266,54954
2022-08-31,43267,50,0,73,2891,46281
2022-09-01,57140,155,2,64,2553,59914
2022-09-02,61934,80,0,93,2696,64803
2022-09-03,70979,150,0,135,2734,73998
2022-09-04,62364,72,0,59,3342,65837
2022-09-05,46721,76,0,14,2300,49111
2022-09-06,47675,116,0,122,2144,50057
2022-09-07,46249,120,0,24,3018,49411
2022-09-08,50115,68,1,74,2104,52362
2022-09-09,52169,47,0,45,2769,55030
2022-09-10,59413,64,0,152,2861,62490
